X,Y,Z,Timestamp
-48,-40,-57,56189
32,-4,29,56198
-6,-93,-75,56206
-25,-21,-77,56214
49,14,28,56221
-62,-75,61,56229
45,-64,47,56238
-7,11,-18,56246
103,25,-88,56253
-62,77,-40,56261
-42,103,-58,56269
0,21,-56,56276
33,58,-97,56285
-76,24,-17,56293
-22,73,0,56301
46,33,32,56309
-13,64,104,56316
38,56,10,56325
-29,18,22,56333
54,-5,18,56341
23,-80,43,56348
7,66,-6,56356
18,-36,-120,56365
-8,-134,58,56372
17,-54,129,56380
28,27,-81,56388
60,-88,91,56396
-35,6,-11,56403
24,-12,-104,56412
43,-51,-9,56420
-33,-51,-77,56428
24,30,-25,56435
-58,32,-9,56443
21,13,-16,56452
-19,-8,-19,56460
-51,29,-184,56467
-77,44,113,56475
48,82,41,56483
37,-6,21,56492
12,51,-29,56499
-51,0,-78,56507
-50,-2,-10,56515
30,-19,-101,56523
29,-83,-28,56530
26,-34,42,56539
-38,19,-39,56547
9,-48,-108,56555
5,-14,-32,56563
-58,49,23,56570
-63,31,-81,56579
5,66,-11,56587
14,66,125,56594
-41,54,171,56602
31,-5,-51,56610
72,-9,-149,56619
-68,-69,-120,56626
-45,15,-175,56634
-16,37,-33,56642
-30,-75,-4,56650
4,-46,-18,56657
16,-16,8,56666
-38,19,116,56674
95,-12,63,56682
-77,23,-30,56689
16,109,-123,56697
54,38,-37,56706
50,78,-155,56714
-31,-20,26,56721
44,8,-59,56729
-20,-83,-46,56737
4,-81,26,56745
16,17,-75,56753
-47,-13,8,56761
-16,15,64,56769
-53,58,68,56777
-53,-9,16,56784
-39,51,43,56793
-23,-12,-131,56801
13,0,-93,56809
12,-12,20,56816
-146,-12,68,56824
-29,-63,60,56833
-23,-63,32,56841
-16,-62,-76,56848
24,29,71,56856
-30,-32,-52,56864
-27,44,-89,56872
15,4,35,56880
9,-87,-58,56888
-17,-32,-32,56896
51,60,75,56904
31,42,-135,56911
-37,37,-179,56920
41,73,79,56928
-25,-42,-8,56936
14,-74,50,56944
34,-52,72,56951
-9,36,-67,56960
65,-3,-93,56968
-17,-42,-30,56976
-6,15,-57,56983
17,-29,-54,56991
-3,21,-27,56999
-101,-35,-24,57007
-13,-12,-38,57015
40,27,-101,57023
-39,-26,-46,57031
3,59,73,57038
-7,-69,-26,57047
-10,-3,-61,57055
-9,18,-33,57063
13,-11,-67,57070
-57,-137,-34,57078
37,-53,76,57086
-6,-22,28,57095
0,-43,64,57102
51,-71,-86,57110
-147,38,-70,57118
-18,10,-7,57126
39,38,-103,57134
35,34,113,57142
-34,11,34,57150
-52,41,3,57158
-65,35,27,57165
-63,47,-21,57174
-29,-30,28,57182
-18,-5,66,57190
-38,0,14,57197
-49,33,69,57205
-25,53,51,57213
117,-13,35,57222
97,55,-35,57229
1,-49,66,57237
-89,-36,-42,57245
11,38,-83,57253
63,-28,-30,57261
68,-41,48,57269
-47,-18,82,57277
-9,-30,-46,57285
-26,52,-35,57292
-26,-55,-4,57300
-20,-35,-38,57309
121,36,-7,57317
50,23,-45,57324
-42,-78,-122,57332
35,32,-45,57340
-26,59,17,57349
-33,53,33,57356
49,51,-59,57364
0,3,-129,57372
2,57,35,57380
78,-32,-21,57388
55,28,0,57396
-89,-46,-100,57404
-6,11,-69,57412
-3,0,30,57419
27,41,45,57427
0,-20,-58,57436
-16,57,-55,57444
-23,-19,96,57451
40,-25,-30,57459
0,44,85,57467
1,34,-73,57476
72,-48,22,57483
-28,-17,-48,57491
-94,-1,36,57499
-31,48,-153,57507
-19,27,-157,57515
12,26,-57,57523
-32,-42,-56,57531
-3,-14,0,57539
10,64,-71,57546
-78,79,-47,57554
-45,55,59,57563
7,28,23,57571
45,-52,20,57578
-30,61,59,57586
-12,32,35,57594
2,-31,34,57603
65,16,1,57610
50,-64,2,57618
-10,-57,-52,57626
-13,-2,62,57634
-21,-46,66,57641
85,-77,54,57650
19,-39,-88,57658
15,47,45,57666
1,-38,-12,57673
64,56,-15,57681
-48,62,-81,57690
-41,50,57,57698
17,33,-1,57705
82,15,63,57713
-38,25,-95,57721
-106,-67,24,57730
-166,-6,66,57737
0,48,1,57745
96,69,157,57753
-2,-1,-85,57761
-37,51,11,57768
-46,22,74,57777
-11,-10,-36,57785
4,-60,84,57793
7,12,25,57800
48,-14,-73,57808
53,-31,10,57817
3,-30,16,57825
5,-88,14,57832
-47,-77,-108,57840
-27,-35,-2,57848
9,4,-56,57857
-51,49,-24,57864
25,-31,89,57872
-24,-25,57,57880
-44,23,0,57888
-46,-24,85,57895
-33,-1,-35,57904
1,-15,55,57912
-40,100,58,57920
-15,32,-94,57927
-48,-6,31,57935
-79,19,8,57944
20,28,18,57952
34,50,26,57959
44,81,-48,57967
-39,50,90,57975
-58,0,-1,57984
-110,-18,-139,57991
34,54,-10,57999
77,41,-62,58007
21,0,-76,58015
-12,-27,45,58022
15,-36,-45,58031
46,63,-110,58039
15,-24,13,58047
24,-20,-67,58054
79,48,-58,58062
16,6,-44,58071
-32,-46,-69,58079
-28,46,-114,58086
-11,29,84,58094
52,-49,-75,58102
26,82,66,58110
26,86,78,58118
25,66,14,58126
28,38,8,58134
-29,9,-25,58142
-75,77,-56,58149
-122,31,43,58158
49,17,62,58166
-98,61,64,58174
25,2,-24,58181
-14,-39,-85,58189
-65,15,-36,58198
0,-1,57,58206
90,-75,51,58213
93,41,-58,58221
-19,12,-42,58229
-78,-100,0,58237
-86,-69,-139,58245
98,53,38,58253
51,37,0,58261
-49,49,16,58269
11,-38,-35,58276
31,-31,-71,58285
-60,20,-59,58293
0,-32,-79,58301
5,95,38,58308
106,16,-24,58316
-49,33,78,58324
-36,-47,-37,58333
15,38,30,58340
-59,7,5,58348
-33,43,36,58356
-2,30,-8,58364
-107,66,12,58372
29,60,22,58380
94,-40,16,58388
-3,32,-4,58396
-55,-6,41,58403
44,-41,97,58412
37,-11,133,58420
40,-21,-146,58428
-47,19,-74,58435
-22,-25,-99,58443
62,-80,-21,58451
89,103,8,58460
47,6,-64,58467
-6,44,80,58475
45,25,28,58483
-32,17,-32,58491
-85,-26,-33,58499
-30,11,-94,58507
21,65,-78,58515
-7,96,-2,58523
20,23,-16,58530
-72,-32,29,58539
-109,-28,37,58547
14,55,-34,58555
68,-26,-14,58562
76,-44,-107,58570
67,10,94,58578
80,-3,-36,58587
35,-80,-11,58594
-58,36,-132,58602
-72,-51,3,58610
-54,44,-104,58618
22,8,-40,58626
2,52,-30,58634
21,30,-6,58642
26,5,54,58650
63,73,48,58657
46,9,-70,58665
-64,-68,-141,58674
-49,-14,-59,58682
-25,-13,29,58689
75,71,8,58697
144,166,-24,58705
56,44,-30,58714
-147,-70,-43,58721
-204,-64,-49,58729
45,49,-134,58737
187,46,-60,58745
119,-1,-18,58753
-42,-89,-53,58761
17,-125,-75,58769
-97,-103,-19,58777
22,-56,27,58784
18,7,14,58792
87,85,-74,58801
57,-38,-48,58809
16,-15,1,58816
-27,-3,-97,58824
-81,53,-128,58832
33,37,-60,58841
24,131,-60,58848
-70,66,-48,58856
16,70,-109,58864
-28,73,-5,58872
-60,-13,62,58880
-6,2,-17,58888
-3,-24,40,58896
78,-117,42,58904
53,-25,126,58912
80,-48,-64,58919
-20,12,-31,58928
72,18,-83,58936
-1,-91,-82,58943
-55,-63,-72,58951
-1,47,-59,58959
55,21,23,58968
-15,-40,-10,58975
72,-49,-6,58983
48,9,-57,58991
-20,-25,-4,58999
-17,-31,-40,59006
73,12,166,59015
29,61,-51,59023
-32,66,-25,59030
-13,22,-135,59038
-3,-37,76,59046
-7,-30,126,59055
-17,20,-13,59063
0,33,51,59070
-1,106,79,59078
1,-58,-20,59086
56,-23,-33,59095
10,1,22,59102
24,-44,50,59110
36,-48,-32,59118
-20,-21,174,59125
11,-72,-162,59133
-25,-58,-66,59142
-49,-78,-16,59150
-29,33,-47,59158
-51,0,-22,59165
15,13,-167,59173
17,43,-11,59182
-53,129,-1,59190
-34,-8,6,59197
141,46,-37,59205
74,77,45,59213
28,68,23,59222
-118,-1,-28,59229
48,-29,38,59237
92,-1,30,59245
132,42,-115,59253
-4,9,-1,59260
72,47,-9,59269
9,-86,-144,59277
-48,-40,60,59284
13,-1,-2,59292
105,-24,-68,59300
85,-19,-93,59309
52,34,-61,59316
10,-26,-81,59324
-22,9,-15,59332
-13,2,0,59340
-5,71,-63,59348
-45,-27,-183,59356
-52,2,-39,59364
-9,39,53,59372
-14,30,9,59379
-14,19,-15,59387
10,-35,72,59396
-36,16,29,59404
57,28,-91,59412
8,48,-85,59419
-45,-17,94,59427
59,-1,-71,59436
-20,-50,-66,59444
-28,36,53,59451
146,25,135,59459
-10,6,66,59467
11,-76,-42,59475
-57,28,-107,59483
-60,-23,-154,59491
-38,25,-37,59499
28,-33,-14,59507
37,34,95,59514
57,-36,-73,59523
27,-6,-131,59531
-52,-21,48,59538
-27,-35,-46,59546
22,-69,74,59554
39,99,-7,59563
-9,11,148,59570
34,81,55,59578
14,-42,44,59586
-38,-31,14,59594
-59,80,-85,59601
-81,-12,-102,59610
-31,71,-65,59618
-23,52,-19,59626
-21,62,-55,59633
124,44,-83,59641
5,-44,-82,59650
-25,-62,-16,59658
9,66,-75,59665
69,-53,4,59673
13,-46,-100,59681
-21,-41,20,59689
61,-102,16,59698
25,-46,134,59705
-21,91,45,59713
4,52,61,59721
53,-21,28,59729
-33,-49,40,59737
-44,4,4,59745
-71,88,-15,59753
73,130,-31,59760
100,34,-61,59768
72,19,67,59777
-5,-28,-16,59785
7,-23,42,59793
-37,67,31,59800
-76,-26,-36,59808
51,-12,30,59816
71,74,11,59824
-29,9,-51,59832
22,28,55,59840
-57,58,41,59848
-12,-14,-44,59856
-3,36,-41,59864
-7,-5,4,59872
53,-6,-43,59880
52,-48,-66,59887
-4,40,3,59895
-77,-24,30,59904
26,4,-15,59912
28,5,-19,59920
23,30,65,59927
-29,34,53,59935
6,24,-15,59943
0,22,0,59951
12,29,47,59959
-33,-29,106,59967
-64,-11,-108,59975
-9,35,-15,59983
13,72,-39,59991
7,32,-115,59999
36,-23,4,60007
-81,0,-175,60015
75,-80,-78,60022
10,-65,-106,60030
-21,-62,-22,60039
14,-38,-62,60047
101,2,-61,60054
-28,-36,60,60062
-36,-33,20,60070
54,-53,-50,60079
37,23,107,60086
37,4,40,60094
-13,22,27,60102
16,-54,48,60110
-8,20,-67,60118
-7,60,119,60126
-8,0,-51,60134
9,37,33,60141
-11,55,37,60149
0,58,-51,60157
-56,5,-22,60166
69,-19,66,60173
-48,7,-24,60181
4,-37,30,60189
58,-28,88,60197
-53,39,9,60205
129,-19,-61,60213
120,-39,-31,60221
-33,-19,72,60229
-96,-7,110,60236
-68,17,40,60244
139,-22,87,60253
33,9,-73,60261
-64,38,-13,60268
-47,0,80,60276
37,-64,44,60284
-30,-23,-146,60293
50,-59,10,60300
18,-54,106,60308
-29,-10,-54,60316
-5,56,35,60324
-100,-57,86,60332
21,-4,1,60340
24,28,-59,60348
-5,-14,-24,60356
31,-21,-103,60364
49,-13,-7,60371
-2,-79,26,60380
20,61,-89,60388
-66,-14,60,60396
-37,-59,-24,60403
-103,-20,-62,60411
21,16,73,60420
-13,26,-45,60428
2,62,-59,60435
43,83,-91,60443
23,0,8,60451
-47,35,27,60460
3,128,143,60467
33,-25,2,60475
-70,36,-47,60483
-31,0,-65,60491
-33,-6,2,60498
63,63,-103,60507
28,0,-29,60515
-3,5,34,60522
-133,-18,-48,60530
19,39,135,60538
116,38,19,60547
-43,-42,-94,60554
-18,-64,-34,60562
-8,-7,80,60570
10,-64,-128,60578
-21,5,52,60585
-28,-46,-24,60594
21,93,-49,60602
17,-28,28,60610
-2,9,68,60618
3,80,5,60625
18,17,25,60634
-57,86,19,60642
47,6,2,60649
-1,67,-61,60657
-15,122,-35,60665
-4,-40,84,60674
-96,26,-107,60682
-4,-31,-30,60689
1,-30,74,60697
41,0,-32,60705
-54,65,-9,60712
85,0,4,60721
7,2,102,60729
22,-26,-26,60737
-57,22,39,60744
-30,-47,-30,60752
38,36,-15,60761
95,2,-50,60769
-14,-33,-62,60777
-16,41,-105,60784
-111,-23,-13,60792
11,-6,-73,60801
-48,8,-63,60808
76,-34,56,60816
68,57,183,60824
74,-24,18,60832
37,-95,-70,60840
-71,-18,-16,60848
24,-35,-50,60856
12,12,-127,60864
17,29,21,60871
-16,80,-173,60879
-16,-8,-10,60888
-40,63,-119,60896
-90,51,-63,60903
7,-58,-68,60911
34,-13,-112,60919
45,31,33,60928
-10,82,133,60935
18,12,-37,60943
159,104,-37,60951
-17,38,-79,60959
-133,-18,-54,60966
-78,-115,-26,60975
89,10,-34,60983
90,-6,-48,60991
56,49,-121,60999
54,-24,-30,61006
-50,16,-83,61015
46,-59,-42,61023
-45,-7,-11,61030
50,-33,130,61038
50,14,118,61046
38,17,-11,61054
-68,-26,70,61062
-75,-43,-66,61070
-125,3,-69,61078
-62,-28,-100,61086
-40,25,69,61093
47,-27,70,61102
105,37,45,61110
9,-20,8,61118
3,51,107,61125
-56,-3,121,61133
-22,-107,-115,61142
6,30,34,61150
41,-15,74,61157
-3,22,-105,61165
-72,42,1,61173
91,31,-3,61181
84,36,-64,61189
0,-25,41,61197
-87,-134,67,61205
-21,16,-54,61213
60,31,-116,61220
67,-14,-115,61229
-12,47,40,61237
-44,-93,-49,61245
42,41,-8,61252
-52,7,2,61260
-80,20,0,61268
51,-21,1,61277
19,63,-52,61284
115,6,-45,61292
13,34,-8,61300
-51,0,2,61308
-52,-1,-24,61316
-19,78,-110,61324
63,48,32,61332
93,59,2,61340
-25,-47,-37,61347
49,-36,33,61356
-72,-42,-3,61364
-93,21,-26,61372
-36,1,-46,61379
-4,-55,-57,61387
127,-44,5,61395
-7,-48,111,61404
61,-43,-63,61411
38,-75,45,61419
-26,32,-76,61427
-87,-2,-75,61435
6,68,-86,61443
87,54,-82,61451
0,17,70,61459
-53,4,97,61467
-52,-23,37,61474
-26,58,-116,61483
88,18,-34,61491
-34,111,24,61499
-4,74,-38,61506
-18,-53,1,61514
47,-47,-59,61522
2,-65,77,61531
-3,-39,-123,61538
9,-77,137,61546
53,56,-94,61554
65,0,-94,61562
70,-44,31,61571
4,0,93,61578
-49,0,9,61586
37,43,20,61594
-37,7,-68,61602
11,-26,-35,61609
104,70,30,61618
30,-13,15,61626
-49,-23,13,61633
67,5,58,61641
-2,16,-4,61649
-81,13,-92,61658
53,46,-38,61665
113,70,32,61673
92,57,-70,61681
-94,-50,11,61689
-22,-55,-3,61697
29,65,-42,61705
35,3,8,61713
9,56,-82,61721
23,-18,-19,61728
-2,9,64,61736
-122,-66,-39,61745
-40,-54,-1,61753
20,28,6,61760
42,-21,83,61768
67,16,-72,61776
13,28,76,61785
-41,1,-20,61792
-43,-33,-45,61800
38,-51,31,61808
-2,35,-136,61816
47,21,34,61824
78,5,0,61832
40,1,-38,61840
30,-114,-51,61848
-80,25,-36,61856
-22,49,10,61863
24,-16,-31,61872
-6,-2,-9,61880
31,-15,27,61887
56,15,79,61895
-52,-51,-9,61903
-63,26,4,61912
-12,121,-8,61919
34,12,-20,61927
-20,43,44,61935
3,45,28,61943
-56,73,-120,61950
-31,-43,-65,61959
3,-1,-82,61967
-28,31,62,61975
58,26,-118,61982
-15,8,54,61990
-67,-12,-93,61999
44,-110,-103,62007
7,-72,35,62014
62,-3,-35,62022
42,-6,23,62030
35,-39,-27,62039
82,-42,-21,62047
51,47,-30,62054
6,0,-8,62062
-3,55,92,62070
-64,0,-55,62078
106,-43,45,62086
-52,35,-62,62094
44,22,-66,62102
-27,-19,-13,62109
-22,51,-86,62117
-4,35,106,62126
-120,7,27,62134
-51,9,-48,62141
-7,-30,-41,62149
24,-35,-63,62157
86,56,16,62166
-110,-72,-7,62173
-99,-44,-123,62181
-74,1,-94,62189
108,-51,-73,62197
87,78,-56,62204
34,-38,-97,62213
73,-42,-37,62221
-8,0,-4,62229
-16,-48,21,62236
40,22,6,62244
6,5,-36,62253
28,43,82,62261
-21,-21,-35,62268
-92,-35,-5,62276
-48,-90,-109,62284
-6,62,-62,62292
16,134,-44,62301
-65,16,44,62308
-108,23,0,62316
14,41,106,62324
-39,19,-246,62331
-1,-36,63,62340
51,-4,103,62348
60,-122,-147,62356
111,-51,-53,62363
40,-15,-51,62371
60,-46,-59,62380
108,-35,-134,62388
17,-45,-51,62395
39,-53,-17,62403
38,-32,-47,62411
37,13,55,62419
19,-5,111,62427
-33,37,-34,62435
3,-19,65,62443
97,27,32,62451
24,21,-82,62458
-111,11,-128,62467
-56,-20,-89,62475
-82,-6,-63,62483
-21,18,56,62490
-21,27,96,62498
114,10,-46,62507
-47,-40,-5,62515
-10,-5,15,62522
20,-51,11,62530
-38,-1,49,62538
38,-29,-15,62546
54,-2,-75,62554
-38,-40,97,62562
-21,-50,-47,62570
0,-38,-11,62578
10,17,-28,62585
-23,-74,59,62594
-15,-10,-37,62602
35,16,-122,62610
0,-54,29,62617
31,-9,-174,62625
-71,-93,-87,62633
0,12,-80,62642
29,-5,-13,62649
-15,117,24,62657
23,68,88,62665
0,0,21,62673
26,76,62,62681
16,55,2,62689
23,55,28,62697
-106,49,38,62705
-96,36,-14,62712
12,-19,-25,62721
-7,29,-100,62729
49,43,-116,62737
-15,5,8,62745
-14,-41,-19,62752
38,10,-8,62760
-32,-13,-55,62769
-29,-72,-49,62776
13,33,0,62784
82,70,-22,62792
-18,-23,-19,62800
-58,-28,-15,62808
-34,-14,23,62816
76,42,-94,62824
80,-53,25,62832
38,0,-32,62839
-40,31,0,62848
-36,76,26,62856
31,-104,-35,62864
8,31,-18,62871
-59,-63,111,62879
65,-15,-39,62887
23,-40,-61,62896
1,-32,56,62903
-31,-71,-84,62911
16,-23,18,62919
83,59,-123,62927
73,-48,43,62936
60,14,16,62943
3,-21,-9,62951
-27,-1,-76,62959
-5,-21,105,62966
-17,5,-98,62974
34,-42,26,62983
-62,-44,-2,62991
-49,15,-11,62998
-39,71,9,63006
15,5,-39,63014
-13,9,-47,63023
-27,-10,-36,63030
18,65,-89,63038
-31,67,-75,63046
53,-3,-95,63054
-14,-27,-181,63062
-9,96,-13,63070
-26,-34,-24,63078
-55,-52,34,63086
47,4,-33,63093
-6,-52,-36,63101
54,72,65,63110
-34,30,59,63118
7,-11,128,63125
11,-11,34,63133
-4,103,39,63141
9,87,15,63150
3,45,63,63157
-4,-31,76,63165
-139,-9,4,63173
14,17,-43,63181
48,63,9,63188
-30,36,3,63197
47,-36,-98,63205
-31,-7,-75,63213
25,-44,-140,63220
25,-29,-72,63228
7,-56,-164,63237
7,-70,-152,63245
106,-54,-42,63252
2,-83,-60,63260
5,-89,-26,63268
-13,-52,22,63277
-65,-124,18,63284
4,-51,2,63292
27,-12,198,63300
1,-29,-2,63308
12,-13,76,63315
4,54,89,63324
2,14,76,63332
-53,92,115,63340
-64,96,95,63347
-3,197,-21,63355
-74,29,13,63364
-73,81,-101,63372
63,65,-141,63379
-35,130,-115,63387
23,23,-107,63395
-10,-20,-177,63404
9,-49,-104,63411
30,-50,-28,63419
45,-11,-88,63427
139,-30,34,63435
107,-71,60,63442
30,-88,6,63451
6,-44,-48,63459
77,-150,134,63467
41,-8,70,63474
12,-30,6,63482
9,37,-21,63491
-65,3,-13,63499
-30,10,35,63506
-42,11,-91,63514
10,-5,-79,63522
7,73,-49,63531
80,77,-91,63538
-22,66,53,63546
-18,136,0,63554
-32,29,-63,63562
-31,-7,16,63569
-57,-48,-18,63578
5,-103,-78,63586
-15,-19,84,63594
-26,-23,30,63601
32,-36,54,63609
58,23,33,63618
-9,-42,-68,63626
50,12,-63,63633
28,-62,32,63641
64,0,10,63649
-14,17,37,63657
-23,-40,44,63665
5,48,39,63673
-3,7,1,63681
41,17,35,63689
28,71,-27,63696
69,14,65,63705
12,33,-15,63713
-3,29,-29,63721
12,67,-21,63728
54,0,108,63736
2,45,-73,63745
-61,-25,52,63753
-58,-60,4,63760
-39,-49,20,63768
7,-11,108,63776
38,-62,-82,63784
43,-3,24,63792
51,-17,-6,63800
-2,-6,-34,63808
-34,-42,14,63816
-20,-34,-54,63823
23,16,-99,63832
15,35,-5,63840
76,60,-93,63847
-24,0,-11,63855
-13,105,0,63863
-67,-64,22,63872
18,34,47,63880
100,47,-95,63887
2,27,41,63895
-1,34,91,63903
37,-89,-6,63911
7,-17,-110,63919
-46,-155,96,63927
48,-91,48,63935
17,-30,-56,63943
64,-77,-12,63950
-40,-95,-86,63959
96,42,-135,63967
-6,25,17,63975
6,70,-43,63982
-45,0,-67,63990
-6,-34,-30,63998
57,-17,-10,64007
29,35,-55,64014
-75,80,-101,64022
6,7,5,64030
52,-16,38,64037
32,51,17,64046
-59,69,-65,64054
-44,80,-15,64062
77,-8,44,64070
37,-45,-52,64077
41,8,-141,64086
12,9,-1,64094
-7,-8,-6,64102
-14,-16,80,64109
4,-49,-122,64117
89,-70,-60,64125
15,-40,60,64134
5,-46,-56,64141
21,3,78,64149
-46,-8,32,64157
-107,-15,-16,64165
-8,0,46,64173
100,32,-25,64181
-7,83,-111,64189
43,57,-3,64197
-45,-20,-36,64204
-80,-10,-2,64212
17,75,5,64221
-51,46,-29,64229
-21,89,1,64236
-4,52,-47,64244
-37,-4,-92,64252
40,23,-21,64261
20,-54,180,64268
-34,-55,82,64276
-47,-30,-80,64284
-74,13,37,64292
19,-11,30,64300
47,-11,-78,64308
27,57,15,64316
41,-40,-32,64324
23,-125,74,64331
23,-121,112,64339
38,-63,-66,64348
59,-80,68,64355
-3,-7,-18,64363
-33,1,17,64371
-93,-79,-46,64379
33,75,62,64388
-21,39,67,64395
-19,47,-115,64403
29,14,5,64411
-13,60,-23,64419
-76,19,-61,64427
-13,159,-37,64435
-27,103,-25,64443
-37,59,-73,64451
37,115,141,64458
-40,-74,38,64466
15,-53,114,64475
132,-48,60,64483
56,-94,102,64490
66,-72,4,64498
3,0,2,64506
27,-89,12,64515
9,-55,46,64522
28,-31,-80,64530
-41,-64,-100,64538
75,14,-79,64546
-19,25,-137,64553
40,58,-114,64562
27,19,-41,64570
-90,-32,-165,64578
2,79,-170,64585
-9,12,-36,64593
-54,-1,-87,64602
56,33,16,64610
17,-73,6,64617
-3,-95,134,64625
79,60,-24,64633
57,35,-152,64642
20,29,83,64649
16,-5,93,64657
-26,15,116,64665
-17,0,-13,64673
-87,27,-46,64680
-30,-1,-104,64689
29,19,-168,64697
15,-49,-95,64705
32,-16,-45,64712
-5,-2,-84,64720
76,-26,-21,64729
24,-54,-39,64737
-30,-15,-17,64744
16,26,-82,64752
-62,19,0,64760
44,-50,-73,64769
13,46,10,64776
44,80,-34,64784
13,40,-34,64792
-31,46,42,64800
-69,90,74,64807
-43,53,26,64816
-45,-1,29,64824
48,-81,57,64832
29,73,66,64839
-22,-18,-43,64847
-44,69,-58,64856
-20,26,-118,64864
-1,50,-74,64871
-3,25,-62,64879
11,-18,-7,64887
-56,-69,-75,64894
27,-79,31,64903
12,48,-106,64911
12,-9,-63,64919
24,-21,-87,64926
-2,-97,23,64934
34,-15,-35,64943
54,-30,71,64951
42,68,38,64959
-4,5,-44,64966
-24,-37,71,64974
-78,42,-16,64983
21,-31,31,64990
-32,-82,-1,64998
31,67,134,65006
-73,11,72,65014
-3,63,132,65021
8,-57,-15,65030
5,-85,-61,65038
51,-92,-13,65046
-5,-55,-15,65054
-33,34,-60,65061
21,-12,-47,65070
8,-92,-25,65078
19,-6,-43,65086
-51,-110,-89,65093
-31,-51,-45,65101
-4,41,46,65110
18,-105,31,65118
103,-3,0,65125
-2,6,52,65133
-44,68,46,65141
-45,-16,87,65149
-11,20,60,65157
-62,76,-36,65165
-30,48,-24,65173
-70,-19,-75,65181
-11,105,-70,65188
-4,51,58,65197
51,78,-72,65205
43,-30,-65,65213
-13,10,-24,65220
-17,-49,21,65228
85,22,-58,65236
-39,-73,-45,65245
0,-49,113,65252
31,-19,27,65260
-66,-74,13,65268
80,-52,-61,65276
14,-12,35,65284
-64,-58,-1,65292
20,9,-56,65300
4,-22,-47,65307
3,-64,-97,65315
-8,54,-26,65324
-31,98,-104,65332
28,10,-114,65340
-21,-4,81,65347
-40,37,-58,65355
4,-36,-101,65363
80,55,130,65372
-10,20,78,65379
-38,87,-10,65387
0,35,38,65395
27,49,14,65403
-55,-22,47,65411
-65,14,122,65419
-19,13,-132,65427
-33,-8,-59,65434
72,-16,53,65442
66,-32,-65,65451
6,-37,111,65459
-16,1,-156,65467
74,-1,0,65474
-13,10,38,65482
-6,-50,-121,65490
14,-42,-143,65499
-59,-49,31,65506
-33,-3,-38,65514
-76,16,0,65522
-58,0,109,65530
24,24,-56,65538
53,56,-22,65546
146,87,4,65554
-95,29,105,65561
-2,6,-30,65569
-54,12,22,65577
0,4,0,65586
3,41,-14,65594
98,83,-38,65601
-90,81,-32,65609
-22,-45,-95,65617
24,-54,-31,65625
-75,-40,-29,65633
20,-45,-7,65641
138,33,28,65649
70,-10,47,65656
124,29,-30,65665
-11,-31,-22,65673
-28,56,13,65681
-60,-57,-57,65689
0,0,1,65696
1,-16,-1,65704
48,8,-20,65713
-46,28,-108,65720
19,16,5,65728
27,-37,50,65736
-1,0,98,65744
-5,46,129,65753
-62,25,-29,65760
43,-4,-84,65768
-7,-38,48,65776
-51,-44,-6,65783
-37,71,-49,65792
38,46,-115,65800
-3,41,13,65808
-22,-2,-73,65815
-65,-80,132,65823
54,-21,-30,65831
36,61,-89,65840
-22,28,-59,65847
-9,31,-45,65855
-71,-38,-66,65863
-26,-90,-54,65871
-19,-50,-44,65879
-24,31,-47,65887
1,-60,12,65895
28,0,-31,65903
13,88,-13,65911
9,27,69,65918
-52,41,67,65927
-1,-57,-27,65935
18,1,-35,65943
-60,-42,26,65950
0,-17,-32,65958
-70,54,93,65967
-62,-32,-26,65974
-13,19,-51,65982
-95,-15,-54,65990
68,34,-23,65998
-40,46,-35,66006
-49,2,50,66014
-24,-61,50,66022
38,-35,22,66030
112,88,-117,66037
-21,-29,-90,66045
-87,-29,-126,66054
-34,-36,92,66062
30,-31,-124,66070
46,19,61,66077
18,-8,-16,66085
21,-30,-26,66094
-29,-143,-28,66102
-17,-38,40,66109
-84,-41,84,66117
91,-74,78,66125
122,-10,23,66134
20,0,23,66141
21,-45,-84,66149
-56,-60,-100,66157
7,-3,-19,66164
20,62,-43,66172
-30,-13,-34,66181
-21,123,0,66189
13,75,-25,66197
-55,0,-73,66204
-55,0,86,66212
34,23,115,66221
28,-2,-25,66228
27,-24,14,66236
-2,-27,78,66244
35,-47,-138,66252
8,-62,-100,66259
-1,24,-7,66268
12,-11,-56,66276
-3,-10,26,66284
48,23,-57,66292
1,-69,-16,66299
75,-7,25,66308
55,13,19,66316
-11,-112,-32,66323
-136,14,0,66331
114,14,-35,66339
41,5,-13,66348
68,119,-149,66355
-51,-25,-58,66363
-60,24,-67,66371
-80,-8,-162,66379
-10,46,-3,66387
14,-13,-32,66395
-21,21,-69,66403
39,-10,-67,66411
-8,12,-53,66419
-31,33,-33,66426
-11,17,-13,66435
32,15,-59,66443
59,53,-15,66450
20,10,-37,66458
-45,-8,6,66466
0,145,57,66475
-28,-34,24,66483
-73,-12,-132,66490
17,-2,-59,66498
-11,68,59,66506
67,-15,0,66514
47,-61,-12,66522
-70,41,23,66530
137,31,-123,66538
34,-8,-67,66545
-138,-88,-46,66553
-72,-80,-136,66562
13,-52,-38,66570
-57,-5,-54,66577
-39,31,-73,66585
-59,13,66,66593
74,9,39,66601
-29,44,7,66610
-53,-39,-38,66617
12,-68,-88,66625
-75,-73,14,66633
37,77,73,66641
-121,-9,82,66649
-8,10,31,66657
57,-26,46,66665
27,46,1,66672
19,-43,-66,66680
-83,49,-91,66689
35,-3,22,66697
5,3,-109,66705
-69,7,-51,66712
